doc_id,title,source,url,word_count,char_count,raw_path,cleaned_path,locations,persons,organizations,heritage_types,domains,time_period,region,tangibility,cluster
36,List of Indus Valley Civilisation sites,Unknown,https://en.wikipedia.org/wiki/List_of_Indus_Valley_Civilisation_sites,442,3017,data/raw\032_List of Indus Valley Civilisation sites.json,data/cleaned data\.\032_List of Indus Valley Civilisation sites.txt,"['Pakistan', 'India', 'Afghanistan', 'Indus Valley', 'Sindh', 'West Punjab', 'Harappa', 'Rakhigarhi', 'Farmana', 'Kalibangan', 'Lothal', 'Mehrgarh', 'Banawali', 'Santa Barbara', 'California']","['Harappa', 'Dholavira', 'Alamgirpur', 'Meluhha', 'Neo-Sumerians\nList', 'Bara', 'Vedic', 'Neolithic', 'McIntosh', 'Jane R.']","['The Indus Valley Civilisation', 'IVC', 'the Harappan Civilisation', 'Indus Valley Civilisation', 'Mohenjo-Daro', 'the Indus Valley Civilization\nHydraulic', 'the Indus Valley Civilization\nSanitation', 'the Indus Valley Civilisation\nPeriodisation', 'the Indus Valley Civilisation\nPottery', 'Sothi-Siswal', 'The Ancient Indus Valley', 'ABC-CLIO']","['site', 'artifact']","['cultural', 'archaeological', 'military']",ancient,north,tangible,-1
37,List of archaeological sites by country,Indian Heritage,https://en.wikipedia.org/wiki/List_of_archaeological_sites_by_country,604,4152,data/raw\033_List of archaeological sites by country.json,data/cleaned data\.\033_List of archaeological sites by country.txt,"['Afghanistan', 'Albania', 'Algeria', 'Argentina', 'Australia', 'Austria', 'Azerbaijan', 'Bosnia', 'Herzegovina', 'Brazil', 'Bulgaria', 'Chile', 'Colombia', 'Costa Rica', 'Cuba', 'Denmark', 'Ecuador', 'Egypt', 'El Salvador', 'Estonia']","['Burkina Faso', 'Cara Sucia\nJoya de Cerén', 'San Andrés', 'Gendebelo', 'Lei Cheng', 'Han Tomb', 'Wong Tei Tung', 'Micronesia', 'Nan Madol\nChuuk', 'Athanaric', ""Upper Trajan's"", 'Albert Park', 'Wairau Bar', 'Kuk Swamp', 'Potok Cave', 'Neolithic', 'Ljubljana Marsh', 'Bronze Age', 'Ljubljana', 'Kilwa Kisiwani']","['Loropéni\nCambodia\nCanada', 'Dolni Vestonice', 'Gash Group', 'Buya\nMetera\nQohayto\nKeskese', 'Mifsas Bahri\nBouri Formation\nFinland\nAstuvansalmi\nUkonkivi\nWolf Cave', 'UNESCO World Heritage', 'UNESCO World Heritage Site\nHypogeum of Ħal-Saflieni', 'Xagħra Stone Circle', 'pre-European Maori', 'Maori', 'Yaz', 'Zafar Capital', 'Times', 'Archaeology of the World', 'HarperCollins Publishers', ""The World Monuments Fund's"", 'Sultanate', 'Unesco']","['site', 'monument']","['archaeological', 'cultural', 'religious']",ancient,india,tangible,-1
38,List of Indus Valley Civilisation sites,Unknown,https://en.wikipedia.org/wiki/List_of_Indus_Valley_Civilisation_sites,442,3017,data/raw\033_List of Indus Valley Civilisation sites.json,data/cleaned data\.\033_List of Indus Valley Civilisation sites.txt,"['Pakistan', 'India', 'Afghanistan', 'Indus Valley', 'Sindh', 'West Punjab', 'Harappa', 'Rakhigarhi', 'Farmana', 'Kalibangan', 'Lothal', 'Mehrgarh', 'Banawali', 'Santa Barbara', 'California']","['Harappa', 'Dholavira', 'Alamgirpur', 'Meluhha', 'Neo-Sumerians\nList', 'Bara', 'Vedic', 'Neolithic', 'McIntosh', 'Jane R.']","['The Indus Valley Civilisation', 'IVC', 'the Harappan Civilisation', 'Indus Valley Civilisation', 'Mohenjo-Daro', 'the Indus Valley Civilization\nHydraulic', 'the Indus Valley Civilization\nSanitation', 'the Indus Valley Civilisation\nPeriodisation', 'the Indus Valley Civilisation\nPottery', 'Sothi-Siswal', 'The Ancient Indus Valley', 'ABC-CLIO']","['site', 'artifact']","['cultural', 'archaeological', 'military']",ancient,north,tangible,-1
39,List of archaeological sites by country,Indian Heritage,https://en.wikipedia.org/wiki/List_of_archaeological_sites_by_country,604,4152,data/raw\034_List of archaeological sites by country.json,data/cleaned data\.\034_List of archaeological sites by country.txt,"['Afghanistan', 'Albania', 'Algeria', 'Argentina', 'Australia', 'Austria', 'Azerbaijan', 'Bosnia', 'Herzegovina', 'Brazil', 'Bulgaria', 'Chile', 'Colombia', 'Costa Rica', 'Cuba', 'Denmark', 'Ecuador', 'Egypt', 'El Salvador', 'Estonia']","['Burkina Faso', 'Cara Sucia\nJoya de Cerén', 'San Andrés', 'Gendebelo', 'Lei Cheng', 'Han Tomb', 'Wong Tei Tung', 'Micronesia', 'Nan Madol\nChuuk', 'Athanaric', ""Upper Trajan's"", 'Albert Park', 'Wairau Bar', 'Kuk Swamp', 'Potok Cave', 'Neolithic', 'Ljubljana Marsh', 'Bronze Age', 'Ljubljana', 'Kilwa Kisiwani']","['Loropéni\nCambodia\nCanada', 'Dolni Vestonice', 'Gash Group', 'Buya\nMetera\nQohayto\nKeskese', 'Mifsas Bahri\nBouri Formation\nFinland\nAstuvansalmi\nUkonkivi\nWolf Cave', 'UNESCO World Heritage', 'UNESCO World Heritage Site\nHypogeum of Ħal-Saflieni', 'Xagħra Stone Circle', 'pre-European Maori', 'Maori', 'Yaz', 'Zafar Capital', 'Times', 'Archaeology of the World', 'HarperCollins Publishers', ""The World Monuments Fund's"", 'Sultanate', 'Unesco']","['site', 'monument']","['archaeological', 'cultural', 'religious']",ancient,india,tangible,-1
40,List of archaeological sites in Albania,Indian Heritage,https://en.wikipedia.org/wiki/List_of_archaeological_sites_in_Albania,88,607,data/raw\034_List of archaeological sites in Albania.json,data/cleaned data\.\034_List of archaeological sites in Albania.txt,"['Albania', 'the Bay of Grama', 'Shurdhah Island']",['Tirana Mosaic\nVlusha\nReferences'],['Asi'],"['site', 'monument']","['archaeological', 'royal']",unknown,unknown,tangible,-1
41,List of archaeological sites in Peru,Indian Heritage,https://en.wikipedia.org/wiki/List_of_archaeological_sites_in_Peru,350,2268,data/raw\035_List of archaeological sites in Peru.json,data/cleaned data\.\035_List of archaeological sites in Peru.txt,"['Peru', 'Perú', 'South America']","['Chan Chan', 'Machu Picchu', 'Chavin']","['Moche', 'Nazca', 'UNESCO', 'the Culture Ministry', 'Ministerio de Cultura', 'the Archeology Geographic Information System', 'the Ministry of Culture', 'the Ministry of Foreign Commerce and Tourism', 'Peru\nList', 'National Institute for Culture (INC', 'Inca', 'the Central Andes\nTimeline of the Andean Cultures of']","['site', 'monument']","['cultural', 'archaeological', 'military']",ancient,unknown,tangible,-1
42,Moundville Archaeological Site,Indian Heritage,https://en.wikipedia.org/wiki/Moundville_Archaeological_Site,2160,14109,data/raw\036_Moundville Archaeological Site.json,data/cleaned data\.\036_Moundville Archaeological Site.txt,"['Hale County', 'Tuscaloosa', 'Alabama', 'the United States', 'Cahokia', 'Illinois', 'Mississippi River Valley', 'Ohio River Valley', 'Mid-South', 'Kentucky', 'Tennessee', 'Mississippi', 'the Mississippi Valley', 'Moundville', 'Philadelphia', 'Moundville Archaeological Park', 'Agra']","['Moundville', 'E. G. Squier', 'Edwin Hamilton Davis', 'Nathaniel Thomas Lupton', 'Walter B. Jones']","['Moundville Archaeological Site\nMoundville Archaeological Site', 'the Moundville Archaeological Park', 'the University of Alabama Museums', 'National Historic Landmark', 'the National Register of Historic Places', 'Moundville Archaeological Site', 'the Smithsonian Institution', ""the Bureau of Ethnology's"", 'Division of Mound Exploration', 'Clarence Bloomfield Moore', 'the Alabama Museum of Natural History', 'Mound State Park', 'the Civilian Conservation Corps', 'Mound State Monument', 'the Erskine Ramsay Archaeological Repository', 'the Federal Bureau of Investigation', 'the Native American Graves Protection and Repatriation Review Committee', 'Asi', 'Chola']","['site', 'art']","['archaeological', 'cultural', 'military']",ancient,unknown,tangible,-1
43,Archaeological sites in Naples,Indian Heritage,https://en.wikipedia.org/wiki/Archaeological_sites_in_Naples,4821,28730,data/raw\037_Archaeological sites in Naples.json,data/cleaned data\.\037_Archaeological sites in Naples.txt,"['Naples', 'Italy', 'Herculaneum', 'Oplontis', 'Neapolis', 'Dioscuri', 'the Roman Empire']","['Cumana', 'Parthènope', 'Via Sapienza', 'Via Pisanelli', 'Via Anticaglia', 'Benedetto Croce', 'Via San Biagio', 'Librai', 'Basilica', 'Domenico Capitelli', 'Main Sites\nRoman', 'Augustus', 'Germanicus', 'Naples', 'Statius']","['the Phlegraean Fields', 'Cumae', 'Baiae', 'Pozzuoli', 'Pompeii,', 'the World Heritage Sites', 'UNESCO', 'Pizzofalcone', 'San Lorenzo Maggiore', 'Piazza del Gesù Nuovo', 'Asi', 'Chola']","['monument', 'site']","['archaeological', 'cultural', 'religious']",ancient,unknown,tangible,-1
44,Brahmagiri archaeological site,Indian Heritage,https://en.wikipedia.org/wiki/Brahmagiri_archaeological_site,1013,6542,data/raw\037_Brahmagiri archaeological site.json,data/cleaned data\.\037_Brahmagiri archaeological site.txt,"['Karnataka', 'India', 'Isila', 'Brahmagiri', 'Seshadri', 'Roppa', 'B.C.']","['Brahmagiri', 'Gautama Maharishi', 'Gauthama Maharshi', 'Benjamin L. Rice', 'Mortimer Wheeler', 'Amalananda Ghosh', 'Neolithic', 'Maurya', 'Chalukya-Hoysala', 'Amlanandan Ghosh', 'Roppa', 'Wheeler', 'Ashoka']","['Saptharshi', 'the Archaeological Survey of', 'Neolithic-Chalcolithic', 'Maurya', 'Asi', 'Chalukya', 'Archaeological Survey Of India', 'Hoysala']","['site', 'monument']","['archaeological', 'cultural', 'religious']",ancient,south,tangible,-1
45,Archaeological sites in Naples,Indian Heritage,https://en.wikipedia.org/wiki/Archaeological_sites_in_Naples,4821,28730,data/raw\038_Archaeological sites in Naples.json,data/cleaned data\.\038_Archaeological sites in Naples.txt,"['Naples', 'Italy', 'Herculaneum', 'Oplontis', 'Neapolis', 'Dioscuri', 'the Roman Empire']","['Cumana', 'Parthènope', 'Via Sapienza', 'Via Pisanelli', 'Via Anticaglia', 'Benedetto Croce', 'Via San Biagio', 'Librai', 'Basilica', 'Domenico Capitelli', 'Main Sites\nRoman', 'Augustus', 'Germanicus', 'Naples', 'Statius']","['the Phlegraean Fields', 'Cumae', 'Baiae', 'Pozzuoli', 'Pompeii,', 'the World Heritage Sites', 'UNESCO', 'Pizzofalcone', 'San Lorenzo Maggiore', 'Piazza del Gesù Nuovo', 'Asi', 'Chola']","['monument', 'site']","['archaeological', 'cultural', 'religious']",ancient,unknown,tangible,-1
46,List of archaeological sites in Iran,Indian Heritage,https://en.wikipedia.org/wiki/List_of_archaeological_sites_in_Iran,241,1612,data/raw\038_List of archaeological sites in Iran.json,data/cleaned data\.\038_List of archaeological sites in Iran.txt,['Iran'],"['Kani Sib\nNeolithic', 'Ganj Dareh', 'Ali Kosh', 'Hajji Firuz Tepe', 'Jiroft', 'Konar Sandal', 'Shahdad\nShahr-e', 'Anshan\nChogha Zanbil\nGodin Tepe', 'Achaemenid', 'Ecbatana\nPersepolis\nBehistun\nRey', 'Sassanid', 'Kohneh Lahijan']","['Kamarband Caves', 'Asi']","['site', 'monument']","['archaeological', 'cultural', 'religious']",ancient,unknown,tangible,-1
47,Monument historique,Unknown,https://en.wikipedia.org/wiki/Monument_historique,7498,47974,data/raw\039_Monument historique.json,data/cleaned data\.\039_Monument historique.txt,"['France', 'Mérimée']","['Buildings', 'Deux Garçons', 'Paul Cézanne', 'Vincent van Gogh', 'Alexandre Lenoir', 'Prosper Mérimée']","['the French Ministry of Culture', 'Alphonse de Lamartine', 'the Auberge Ravoux', 'the Missions Héliographiques', 'the Union Rempart', 'Reims Cathedral', 'a World Heritage Site', 'Asi']","['monument', 'architecture']","['cultural', 'architectural', 'religious']",ancient,unknown,tangible,-1
48,Monument,Unknown,https://en.wikipedia.org/wiki/Monument,2560,16862,data/raw\039_Monument.json,data/cleaned data\.\039_Monument.txt,"['India Gate', 'Delhi', 'Taj Mahal']",[],"['UNESCO World Heritage Site', 'Asi', 'Gupta', 'Unesco']","['monument', 'architecture']","['cultural', 'architectural', 'military']",ancient,north,tangible,-1
49,Monument historique,Unknown,https://en.wikipedia.org/wiki/Monument_historique,7498,47974,data/raw\040_Monument historique.json,data/cleaned data\.\040_Monument historique.txt,"['France', 'Mérimée']","['Buildings', 'Deux Garçons', 'Paul Cézanne', 'Vincent van Gogh', 'Alexandre Lenoir', 'Prosper Mérimée']","['the French Ministry of Culture', 'Alphonse de Lamartine', 'the Auberge Ravoux', 'the Missions Héliographiques', 'the Union Rempart', 'Reims Cathedral', 'a World Heritage Site', 'Asi']","['monument', 'architecture']","['cultural', 'architectural', 'religious']",ancient,unknown,tangible,-1
50,Monument,Unknown,https://en.wikipedia.org/wiki/Monument,2560,16862,data/raw\040_Monument.json,data/cleaned data\.\040_Monument.txt,"['India Gate', 'Delhi', 'Taj Mahal']",[],"['UNESCO World Heritage Site', 'Asi', 'Gupta', 'Unesco']","['monument', 'architecture']","['cultural', 'architectural', 'military']",ancient,north,tangible,-1
51,List of most-visited palaces and monuments,Unknown,https://en.wikipedia.org/wiki/List_of_most-visited_palaces_and_monuments,162,1039,data/raw\041_List of most-visited palaces and monuments.json,data/cleaned data\.\041_List of most-visited palaces and monuments.txt,"['the United Kingdom', 'Spain']",['Patrimonio Nacional'],"['the Association of Leading Visitor Attractions', 'ALVA', 'the U.S. National Park Service', 'National Monuments', 'Russian Ministries of Culture']","['monument', 'site']","['royal', 'cultural']",unknown,unknown,tangible,-1
52,Makli Necropolis,Unknown,https://en.wikipedia.org/wiki/Makli_Necropolis,1456,9195,data/raw\042_Makli Necropolis.json,data/cleaned data\.\042_Makli Necropolis.txt,"['Sindh', 'Makli', 'Karachi', 'the Indus River Delta', 'Thatta', 'the Makli Hills', 'Makli Hills', 'Gujarati', 'Leilo Sheikh', 'Gujarat', 'Rajasthan']","['خموشاں مکلی', 'Sindhi', 'Makli Necropolis', 'Kallankot Fort', 'Hajj pilgrim', 'Makkah', 'Hamad Jamali', 'Ali Ahmad Brohi', 'Mahakali', 'Maa Kali', 'Jam Nizamuddin II', 'Shaikh Jamali', 'Samma', 'Jam Tamachi', 'Pir Patho', 'Shah Jahan']","['Makli Necropolis\nMakli Necropolis', 'Thatta', 'Makli Necropolis', 'UNESCO World Heritage Site', 'Makli', 'Brohi', 'Chaukhandi', 'the Turkic Trakhan', 'Jain', 'Asi', 'Mughal', 'Rajput', 'Chola', 'Unesco']","['monument', 'site']","['religious', 'architectural', 'royal']",ancient,north,tangible,-1
53,Mtskheta,Unknown,https://en.wikipedia.org/wiki/Mtskheta,1549,9803,data/raw\043_Mtskheta.json,data/cleaned data\.\043_Mtskheta.txt,"['Georgia', 'Tbilisi', 'the Kingdom of Iberia', 'Georgian Kingdom', 'Iberia', 'Tzitzamuri', 'Bartom', 'Kartli', 'Jerusalem', 'the Mtkvari River', 'Mount Bagineti', 'Tsitsamuri', 'Mount Jvari']","['მცხეთა', 'Kura', 'Aragvi', 'Mtskhetos', 'Kartlos', 'Ardam', 'Alexander', 'Jvari', 'Saurmag', 'Parnajom', 'Pharasmanes I.', 'Armazi', 'Harsha']","['Mtskheta\nMtskheta', 'Mtskheta-Mtianeti', 'Mtskheta', 'the Georgian Orthodox Church', 'the Historical Monuments of Mtskheta', 'UNESCO', 'Enhanced Protection', 'the Protection of Cultural Property', 'Geography\nMtskheta', 'the Greater Caucasus', 'the Bronze Age', 'The Georgian Chronicles', 'Nimrod', 'Alexander the Great', 'Ancient', 'Parnavaz', 'Asi']","['monument', 'site']","['religious', 'military', 'royal']",ancient,unknown,tangible,-1
54,Historical monuments in Pristina,Unknown,https://en.wikipedia.org/wiki/Historical_monuments_in_Pristina,3958,24273,data/raw\044_Historical monuments in Pristina.json,data/cleaned data\.\044_Historical monuments in Pristina.txt,"['Pristina', 'Kosovo', 'Byzantine', 'Dardania', 'Balkans']","['Austro-Hungarian', 'Pristina', 'Iustiniana Secunda', 'Slavs', 'Novo Brdo', 'Stefan Milutin', 'Stefan Uroš III', 'Stefan Dušan', 'Stefan Uroš V', 'Vuk Branković', 'Vushtrri', 'Pjeter Bogdani', 'Francis Xavier', 'Jashar Pasha Mosque']","['the Museum of Kosovo', 'Neolithic', 'Matiqan, Gracanica', 'Ulpiana', 'the Byzantine Emperor Justinian', 'Islam', 'The Imperial Mosque', 'al-Fatih', 'Sultan Mehmet IV', 'The Jashar Pasha Mosque', 'Asi', 'Chola']","['monument', 'architecture']","['religious', 'architectural', 'cultural']",ancient,west,tangible,-1
55,List of monumente istorice in Romania,Unknown,https://en.wikipedia.org/wiki/List_of_monumente_istorice_in_Romania,406,2827,data/raw\044_List of monumente istorice in Romania.json,data/cleaned data\.\044_List of monumente istorice in Romania.txt,"['Romania', 'Alba County', 'Arad County', 'Argeș County', 'Bacău County', 'Bihor County', 'Botoșani County', 'Brăila County', 'Brașov County', 'Buzău County', 'Severin County', 'Cluj County', 'Constanța County', 'Covasna County', 'Dâmbovița County', 'Dolj County', 'Galați County', 'Giurgiu County', 'Gorj County', 'Harghita County']","['Tudor Arghezi House', 'George Enescu House', 'Dacia\nRomanian']","['the National Register of Historic Monuments', 'the National Cultural Heritage of Romania', 'the Romanian National Institute of Historical Monuments', 'the Ministry of Culture and National Patrimony Romania', 'Bistrița-Năsăud County', 'Reșița Steam Locomotive Museum', 'Ion Creangă House', 'National Register of Historic Monuments', 'Romanian National Institute of Historical Monuments', 'UNESCO', 'Romanian Ministry of Culture and National Patrimony', 'eGISpat', 'National Archaeological Record of', 'RAN', 'Romanian Ministry of Culture', 'Romanian National Cultural Heritage', 'Romanian Institute for Cultural Memory\nMonuments', 'Asi']","['monument', 'site']","['cultural', 'archaeological', 'military']",ancient,unknown,tangible,-1
56,List of Historic Monuments (Poland),Unknown,https://en.wikipedia.org/wiki/List_of_Historic_Monuments_(Poland),151,988,data/raw\045_List of Historic Monuments Poland.json,data/cleaned data\.\045_List of Historic Monuments Poland.txt,['Poland'],"['Historic Monument', 'Historic Monuments', 'Lech Wałęsa']",['The National Heritage Board of Poland'],['monument'],['cultural'],unknown,unknown,tangible,-1
